Comparison_group,Pair_ID,Pair_short,Pair_label,Country_pair,Location_pair,N_population_1,N_population_2,Minimum_pair_population_size,Contig,Region,Distance_from_CEN_midpoint_Mb,Site_class,FST_estimate,Jackknife_standard_error,FST_to_SE_ratio,n_jack,Run_status,Error_message
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:37200685-38200684,15.5,0-fold,0.0,0.0001994071286857,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:36200685-37200684,16.5,4-fold,0.0001677200211747,0.0003791880697543,0.4423135497996454,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:36200685-37200684,16.5,0-fold,3.242862968651179e-05,0.0003182368076278,0.10190093951809409,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:35200685-36200684,17.5,4-fold,2.986698023094614e-05,0.0002925557455881,0.10208987750661702,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:35200685-36200684,17.5,0-fold,0.0008872800352832,0.0005638877614739,1.5735046864007325,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:34200685-35200684,18.5,4-fold,0.0001553980893935,0.0003692234830283,0.4208781308246019,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:34200685-35200684,18.5,0-fold,0.0008558343636373,0.000995269162691,0.85990242209786,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:33200685-34200684,19.5,4-fold,0.0002935202442422,0.0002855793918227,1.0278061115293293,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:33200685-34200684,19.5,0-fold,0.0001404194788944,0.0005495884012524,0.25549934928468765,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:32200685-33200684,20.5,4-fold,0.0011482561582479,0.0009630291278,1.1923379315338505,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:32200685-33200684,20.5,0-fold,0.0004169489982799,0.0007608010786168,0.5480394415816919,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:31200685-32200684,21.5,4-fold,0.0,0.0002461988017432,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:31200685-32200684,21.5,0-fold,0.0001872830727215,0.0004437979778716,0.4220007347029528,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:30200685-31200684,22.5,4-fold,0.0,0.0002603344662229,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:30200685-31200684,22.5,0-fold,0.0001104161944663,0.0005419197308281,0.20375009099147312,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:29200685-30200684,23.5,4-fold,0.0,0.0003543799392118,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:29200685-30200684,23.5,0-fold,0.0,0.0008584179172027,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:28200685-29200684,24.5,4-fold,0.0001110535351978,0.0004180243359206,0.2656628470044233,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,3R,3R:28200685-29200684,24.5,0-fold,0.0,0.0002109131583906,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:23393109-24393108,0.5,4-fold,0.0,0.000560832239045,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:23393109-24393108,0.5,0-fold,0.0004875210444696,0.0008941172596602,0.5452540359805573,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:22393109-23393108,1.5,4-fold,0.0,0.0024380340673941,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:22393109-23393108,1.5,0-fold,0.0001864740145412,0.0005588451485083,0.3336774328970138,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:21393109-22393108,2.5,4-fold,0.0007408373723515,0.0017183966984618,0.43112127311152937,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:21393109-22393108,2.5,0-fold,0.0029094701775721,0.0018094483494941,1.6079321514679061,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:20393109-21393108,3.5,4-fold,0.0,0.0015734667884357,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:20393109-21393108,3.5,0-fold,0.0,0.0008101059175072,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:19393109-20393108,4.5,4-fold,0.0,0.0007468399478584,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:19393109-20393108,4.5,0-fold,0.000250215632285,0.0011940209865366,0.20955714774392717,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:18393109-19393108,5.5,4-fold,0.0,0.0004071392972534,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:18393109-19393108,5.5,0-fold,0.0001407002871034,0.0005063837293126,0.27785309629595767,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:17393109-18393108,6.5,4-fold,0.0005129310645462,0.0006129602003963,0.8368097377522591,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:17393109-18393108,6.5,0-fold,0.0014368254990421,0.000791204913063,1.815996684701694,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:16393109-17393108,7.5,4-fold,0.0012798515698825,0.000467303901452,2.738799239436614,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:16393109-17393108,7.5,0-fold,0.0003023056542377,0.0003806140069324,0.7942578274356357,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:15393109-16393108,8.5,4-fold,0.0019271292614401,0.0011323180981136,1.7019327560432231,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:15393109-16393108,8.5,0-fold,0.0018658469464928,0.0021534439520312,0.8664478797940717,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:14393109-15393108,9.5,4-fold,0.0013104743820207,0.0008910621896783,1.470687901698332,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:14393109-15393108,9.5,0-fold,0.0011275067985588,0.0008803591664181,1.2807350017678178,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:13393109-14393108,10.5,4-fold,8.962080812027449e-05,0.0005022216513368,0.17844871458991113,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:13393109-14393108,10.5,0-fold,0.0012412394901184,0.0006864418983948,1.8082222151954275,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:12393109-13393108,11.5,4-fold,0.0,0.0004352751824386,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:12393109-13393108,11.5,0-fold,0.0,0.0005781393082193,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:11393109-12393108,12.5,4-fold,0.0004101575047791,0.0002963768825938,1.3839051858212648,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:11393109-12393108,12.5,0-fold,0.0013456897827931,0.0005434403264288,2.476242040476193,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:10393109-11393108,13.5,4-fold,0.0002513598070699,0.0004439971568265,0.566129316832818,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:10393109-11393108,13.5,0-fold,0.0001360396429827,0.0003502373246157,0.38842131726528667,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:9393109-10393108,14.5,4-fold,0.001509182404376,0.0004770444716484,3.163609462155816,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:9393109-10393108,14.5,0-fold,0.0026682838411997,0.0008150394356688,3.2738094924329353,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:8393109-9393108,15.5,4-fold,0.0070122058105339,0.0021898810938187,3.2020943193340523,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:8393109-9393108,15.5,0-fold,0.0111048736965144,0.004398427434697,2.5247372751710286,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:7393109-8393108,16.5,4-fold,0.0,0.0002235960574792,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:7393109-8393108,16.5,0-fold,9.194190480236813e-05,0.0004784271643519,0.19217534382044751,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:6393109-7393108,17.5,4-fold,0.0,0.000170025447706,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:6393109-7393108,17.5,0-fold,0.000695776892193,0.0005484986884211,1.2685114967108724,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:5393109-6393108,18.5,4-fold,0.0,0.0002918466116095,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:5393109-6393108,18.5,0-fold,0.0,0.0003368388332728,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:4393109-5393108,19.5,4-fold,0.0,0.000325986087614,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:4393109-5393108,19.5,0-fold,0.0002521320375706,0.0002155956548098,1.1694671573647097,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:3393109-4393108,20.5,4-fold,0.0005261310362862,0.0006992409749039,0.7524316439815454,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:3393109-4393108,20.5,0-fold,0.0,0.0004496476675382,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:2393109-3393108,21.5,4-fold,0.0,0.0001974529582978,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:2393109-3393108,21.5,0-fold,0.0,0.0003116863515073,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:1393109-2393108,22.5,4-fold,2.9344009751872963e-05,0.0001962715860086,0.14950717191732074,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:1393109-2393108,22.5,0-fold,0.0,0.000412471499039,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:393109-1393108,23.5,4-fold,0.0,0.0002829010611121,0.0,20,success,
Without Nigeria,BurkinaFaso_BanaVillage_vs_Mali_Faladje,BF_BanaVil_vs_ML_Faladje,BF_BanaVil vs ML_Faladje,Burkina Faso vs Mali,Bana Village vs Faladje,120,75,75,X,X:393109-1393108,23.5,0-fold,0.0003665082102505,0.0004324840256645,0.8474491276004242,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:52200685-53200684,0.5,4-fold,0.0067977623313239,0.0051574267857858,1.3180530938527273,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:52200685-53200684,0.5,0-fold,0.0004851863327977,0.0013002545435538,0.37314719275781916,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:51200685-52200684,1.5,4-fold,0.001007736960455,0.0008642129106179,1.1660748735337478,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:51200685-52200684,1.5,0-fold,0.0004273679875018,0.0006880101010566,0.6211652806339278,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:50200685-51200684,2.5,4-fold,0.0,0.0006466018233143,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:50200685-51200684,2.5,0-fold,0.0,0.0009818880830935,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:49200685-50200684,3.5,4-fold,0.0008526104019142,0.0007113768553258,1.1985354816241767,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:49200685-50200684,3.5,0-fold,0.0005012480529087,0.0013404584409638,0.3739377794870677,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:48200685-49200684,4.5,4-fold,0.0,0.0004420464474685,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:48200685-49200684,4.5,0-fold,0.0,0.0003628592454966,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:47200685-48200684,5.5,4-fold,0.0006166801183076,0.0005623641426823,1.0965850620671331,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:47200685-48200684,5.5,0-fold,0.0,0.0004040019918571,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:46200685-47200684,6.5,4-fold,0.0,0.0004845855164608,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:46200685-47200684,6.5,0-fold,0.0004605968096854,0.0005481725906236,0.8402404964491677,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:45200685-46200684,7.5,4-fold,0.000340491978982,0.0007224831151487,0.4712801888967615,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:45200685-46200684,7.5,0-fold,0.0003410096136459,0.0007876347052879,0.43295402215834633,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:44200685-45200684,8.5,4-fold,0.0,0.0004654536622125,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:44200685-45200684,8.5,0-fold,0.0003821440249299,0.0005398690827396,0.7078457299141596,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:43200685-44200684,9.5,4-fold,0.0,0.0003659282822326,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:43200685-44200684,9.5,0-fold,0.0,0.0005210301058551,0.0,20,success,
Without Nigeria,Guinea_Siguiri_Dankakoro_vs_Mali_Faladje,GN_Siguiri_vs_ML_Faladje,GN_Siguiri vs ML_Faladje,Guinea vs Mali,Siguiri_Dankakoro vs Faladje,81,75,75,3R,3R:42200685-43200684,10.5,4-fold,0.0,0.0004249723449444,0.0,20,success,
